Date,Tweet,label,gol_korupsi
6/25/2023,kebagian mengakui korupsi merajalela kebagian toooh,negatif,Ekonomi
6/25/2023,banyaknya kepala daerah korupsi bikin masyarakat putus asa masihsengkarutancol,negatif,Ekonomi
6/25/2023,lakinya mencalonkan anggota legislatif pilihan legislatif diviralkan harapan menang dipilih rakyat ada pemahaman calon legislatif korupsi,negatif,kesehatan
6/25/2023,bubarkankpk fakta dikendalikan rezim iblis korupsi meroket,negatif,Hujatan
6/25/2023,oknum kepsek khairil dilaporkan hukum diduga korupsi dana bos menahan ijazah dikawal preman,negatif,Hujatan
6/25/2023,baca buku coba kasih sumber nya kelompokmu ex ketua pejabat dizalimi ahok melaporkan komisi pemberantasan korupsi 1 checkout 1 penjara 4 terbukti korupsi ya gusti tidur,negatif,Pendidikan
6/25/2023,korupsi bts memancar isi laporan utama majalah tempo terbaru ngeri ngeri sedap,negatif,Polisi
6/25/2023,korupsi merajalela lini nilainya jumbo jumbo korupsi miliar mainnya triliunan mark up biaya mainnya proyek fiktif rusak pemerintahan,negatif,kesehatan
6/25/2023,ada melaporkan polisi kejaksaan komisi pemberantasan korupsi langsung memproses hukum dugaan korupsi,negatif,Polisi
6/25/2023,nyata pakai amplop korupsi bansos,negatif,Hujatan
6/25/2023,alat buktinya indikasi korupsi ya diperiksa biar fair,negatif,Hujatan
6/25/2023,tolong segini kecepatannya paket 30 mbps ada korupsi bayar 30 mbps 10 mbps an,negatif,Hujatan
6/25/2023,level kaesang tuyul koenci membuyarkan korupsi a i,negatif,Hujatan
6/25/2023,anies korupsi bera i terbukti anies korupsi ya mus,negatif,Ekonomi
6/25/2023,budayawan standar ganda berani kritik kelakuan kader ainya juara korupsi sibuk sindar sindir orang apes,negatif,Ekonomi
6/25/2023,pemimpin idielkan memimpin suka wanita cantik berpoligami a dunia sih isinya ustad kondang ketua ai agamis terkenal tergoda wanita cantik berpoligami istri korupsi tangkap masuk penjara,negatif,Hujatan
6/25/2023,sih butet lihat koreng orang parah borok ainya juara korupsi sih om iya terbukti anies mencuri ya buktikan dipengadilan prabowo iya hobi menculik angkat menhan jokowi,negatif,Hukum
6/25/2023,gaya bicara ai politik politikus indonesia tinggal keberanian mengubah dunia politik indonesia kotor korupsi ada politikus ai politik indonesia pendukung nya modal teriak,negatif,Ekonomi
6/25/2023,hmmmmmm iya bukti alat bukti menangkap sekretariat jenderal sih bimbingan orientasi sp kemajuan bangsa kriminal korupsi politisasi,negatif,kesehatan
6/25/2023,makan korupsi ai nek,negatif,Hujatan
6/25/2023,ada ai korupsi gendeng,negatif,Hujatan
6/25/2023,pastinya membesarkan korupsi,negatif,Hujatan
6/25/2023,sebutkan ai korupsi sekalipunitu ai keadilan sejahtera islami ada maling perbuatan korupsi jahat terkecuali apapun ainya,negatif,Ekonomi
6/25/2023,podho penguasa korupsi ketahuan,negatif,Hujatan
6/25/2023,korupsi kasih menderita masyarakat mu kasiang kah,negatif,Hujatan
6/25/2023,sakit hati diejek goblok bos goblok dituduh2 korupsi ada bukti mengikuti ajarkan kerja ada niatan korup duit beli makan kontol,negatif,Hujatan
6/25/2023,tahapan2 pria saudaranya menghalalkan pujaan hati istri anak random selingkuh korupsi pejabat organisasi masyarakat,negatif,Hujatan
6/25/2023,etika bernegara etika berpolitik mangab dicalonkan mengangkangi kewenangan kepala daerah mental korupsi sepe i ada dilembagakan cc,negatif,kesehatan
6/25/2023,anak sekolah raya teman papanya korupsi jatuh miskin ditinggalkan teman teman nya plus dibully,negatif,Pendidikan
6/25/2023,isi puisi nya hoaks terkait korupsi f e menyebarkan hoaks detik anies clear real terkait f e nya,negatif,Hujatan
6/25/2023,plankton menguntungkan dibandingkan posisi squidward kasir restoran cepat saji penuh korupsi eksploitasi terminalmojok,negatif,Hujatan
6/25/2023,beres korupsi hak angket ancol masihsengkarutancol,negatif,Hujatan
6/25/2023,pernyataan sepe i selamat raya idul fitri mohon maaf lahir batin korupsi maaf,negatif,Hujatan
6/25/2023,iya ramai ramai golput 2024 dipilih terpilih korupsi,negatif,Hujatan
6/25/2023,orang berkontribusi negara korupsi,negatif,Hujatan
6/25/2023,korupsi uang rakyat bubar,negatif,Hujatan
6/25/2023,susilo bambang yudhoyono auto pilot korupsi mangkrak dikritik,negatif,Hujatan
6/25/2023,uang hasil korupsi ya foya foya bayar penjilat,negatif,Hujatan
6/25/2023,orang pintar setuju ai demokrasi indonesia perjuangan juara korupsi indonesia ai demokrasi indonesia perjuangan juara maling ogah pilih calon2 diusung ai demokrasi indonesia perjuangan presidencawetakutanies presidencawetakutanies,negatif,Hujatan
6/25/2023,kecolongan pembiaran rezim pusat daerah kejar haram sogok korupsi ilegal,negatif,Ekonomi
6/25/2023,anies korupsi formula e,negatif,Hujatan
6/25/2023,gagasan memajukan indonesia paniklah bisanya menyebar fitnah korupsi menjual sumber daya alam indonesia presidencawetakutanies presidencawetakutanies,negatif,Hujatan
6/25/2023,ucapan karno agamis pejabat penguasa bu mega menipu orang cilik korupsi uang rakyat,negatif,Hujatan
6/25/2023,untung zaman korupsi triliun an layak kasih makan buaya biar habiskan anggaran,negatif,Hujatan
6/25/2023,aduh onh hasil korupsi amalnya,negatif,Hujatan
6/25/2023,kurka peemrintah tangsel bjir makan kesayangan sekeluarga sekolah dasar dibeli dibangun jalan jalan orang beli penjara gara gara korupsi,negatif,infrastruktur
6/25/2023,gotong royong korupsi nya lagu tua sebentar mati,negatif,Hujatan
6/25/2023,mengkritik ai orang bisingnya lupa ainya daya hancurnya bangsa korupsi kkn,negatif,Hujatan
6/25/2023,korupsi duit mbak,negatif,Hujatan
6/25/2023,selesai ditangkap ya nih korupsi ancol menindaklanjuti masihsengkarutancol,negatif,Hujatan
6/25/2023,sindir sosok pejabat dipantau komisi pemberantasan korupsi butet koar koar dijegal bulanbungkarno butet korupsi komisi pemberantasan korupsi,negatif,Polisi
6/25/2023,tuduhannya ai demokrasi indonesia p kesandung korupsi proyek bts 8 triliun kementerian pe anian menteri kader nasional demokrat pengusung anis baswedan narasinya kemana maksudnya,negatif,infrastruktur
6/25/2023,sampah sadar sampah maju makan uang haram korupsi jualan agama orang dicaci maki sukses marah marah tanda orang bersaing kocak,negatif,Hujatan
6/25/2023,semoga cepat turunkan rezim korupsi,negatif,Hujatan
6/25/2023,top 3 news mentan syahrul yasin limpo penuhi panggilan komisi pemberantasan korupsi terkait korupsi kementerian pe anian prabowo prabowounggul,negatif,Polisi
6/25/2023,gara gara ai juara korupsi,negatif,Hujatan
6/25/2023,ainya juara korupsi,negatif,Hujatan
6/25/2023,turunkan rakyat berbuat ada bansos korupsi,negatif,Hujatan
6/25/2023,wakil wali kota makassar tersangka korupsi gaji honorer satuan polisi pp,negatif,Hujatan
6/25/2023,fatmawati rusdi tersangka korupsi,negatif,Hujatan
6/25/2023,wakil wali kota makassar korupsi gaji honorer satuan polisi pp,negatif,Hujatan
6/25/2023,ayo dewan perwakilan rakyat daerah daerah khusus kota jaka a hak angket ancol kasusnya menemukan titik terang ada pelanggaran prosedur indikasi suap korupsi masihsengkarutancol,negatif,Polisi
6/25/2023,sumber hoaks sepe i korupsi rumah uang muka 0 korupsi bansos daerah khusus kota,negatif,Ekonomi
6/25/2023,ada ditemukan tindak korupsi wajib hukumnya ditindaklanjuti institusi bersangkutan tuntas hak angket ancol masihsengkarutancol,negatif,Hukum
6/25/2023,perhatian pemerintah sih terlibat korupsi tindak hak angket ancol masihsengkarutancol,negatif,Hujatan
6/25/2023,membela membenarkan korupsi gaji federasi interrr gajinya dolaaarrrr,negatif,Ekonomi
6/25/2023,e kakak tanda penduduk korupsi bansos diamkan komisi pemberantasan korupsi hasil kudeta,negatif,Polisi
6/25/2023,baiknya hak angket ancol penyelesaiannya biar transparan ada indikasi suap korupsi masihsengkarutancol,negatif,Polisi
6/25/2023,rakyat mendesak dewan perwakilan rakyat daerah daerah khusus kota mengeluarkan hak angket mengungkap korupsi ancol hak angket pembelajaran masyarakat pejabat negara melaksanakan keputusan sesuai undang undang masihsengkarutancol,negatif,Pendidikan
6/25/2023,jokowi 5 menteri korupsi kerahkan buzzer monyet cari kambing hitam perpanjang jabatan presiden vietnam 1 menteri korupsi mundur jabatan etika moral ing ngarso sung korupsi ing madya mangun dinasti tut wuri cawe cawe,negatif,Ekonomi
6/25/2023,dijebloskan tahanan ada salah nya ya korupsi dibilang perjuangan,negatif,kesehatan
6/25/2023,mencintai negara sebatas sepak bola korupsi busuk presiden parlemen peduli,negatif,Hujatan
6/25/2023,oh ya icipating investasi akuisisi blok migas rugi iya vendor rock dianggap untung kerugiannya pe amina dianggap korupsi merugikan negara menguntungkan rock,negatif,Ekonomi
6/25/2023,ai korupsi bansos,negatif,Hujatan
6/25/2023,akwkwwk gas in sih berbicara naikan ala ala mosi percaya ai ai record korupsi nya kemarin komen a ist a ist ai bu malu ai ada sih x korupsi,negatif,Hujatan
6/25/2023,aduh selesai ya nih korupsi ancol menindaklanjuti masihsengkarutancol,negatif,Hujatan
6/25/2023,ayo berani hak angket ancol bongkar sengkarut korupsi ancol masihsengkarutancol,negatif,Ekonomi
6/25/2023,bergerak bergerak barisan mecahkan rekor korupsi teman kbrnya ulang harun masiku,negatif,Ekonomi
6/25/2023,berantas kemiskinan menyusur kampung kolong jembatan berantas korupsi program nyata lihat rekam jejak 2024 saatx rakyat perubahan perbaikn,negatif,kesehatan
6/25/2023,alah kelakuan buzzer beras anies pemegang rekord korupsi dipegang ai keadilan sejahtera presiden ainya tersangka komisi pemberantasan korupsi satunya 3 periode penjara era susilo bambang yudhoyono 6 menteriya korupsi demokrat 7 elite ainya ketua bendahara terjerat komisi pemberantasan korupsi nasional demokrat 8 t,negatif,Polisi
6/25/2023,menilainya pamer anak orang inspirasi o anak anak muda tersiksa beban iri kebencian orang menikmati kedamaian persahabatan semoga sembuh dimerdekakan pesimis,netral,NaN
6/25/2023,setuju jualan agama masuk sila 1 korupsi masuk sila 2,negatif,Hujatan
6/25/2023,prihatin tepuk nenen kali cc pembangunan menjadikan twit buronan korupsi kredibel referensi thread,negatif,kesehatan
6/25/2023,tambahan om jualan agama korupsi,negatif,Hujatan
6/25/2023,2014 perasaan ai demokrasi indonesia perjuangan butuh suara lu2 pakde cocok iya ai korupsi sapi,negatif,Ekonomi
6/25/2023,bilang prihatin tepuk nenen cc pembangunan menjadikan twit buronan korupsi kredibel referensi thread,negatif,kesehatan
6/25/2023,korupsi elektonik kakak tanda penduduk jerat setya novanto berkali kali diperiksa ada kerugian negara bedanya,negatif,Ekonomi
6/25/2023,korupsi undang undang hukuman mati koruptor nya direalisasikan sabang merauke menderitanya pangkal utama indonesia korupsi koruptor bebas adakah rezim anggota dewan berani mendukung,negatif,Ekonomi
6/25/2023,surya paloh bajingan tengik bikin ai membesarkan kerajaan bisnisnya kader suruh korupsi bajingan pengkhianat,negatif,Ekonomi
6/25/2023,lihat pemerintah daerah korupsi salah satunya lihat jalannya jelek bera i ada,negatif,infrastruktur
6/25/2023,korupsi gelar sarajana pergi binus,negatif,Hujatan
6/25/2023,weh korupsi 100,negatif,Hujatan
6/25/2023,korupsi matinya bosku,negatif,Hujatan
6/25/2023,kasih buktinya valid ahok ketahuan korupsi batok kepala,negatif,Hujatan
6/25/2023,mulut comberan otaknya gagasan negara aman sejahtera kemampuan bikin gaduh korupsi,negatif,Ekonomi
6/25/2023,korupsi 8 triliunan bilang nya tekan dipenjarakan sadar woiii kehilangan akal sehat hati hati wok gila,negatif,kesehatan
6/25/2023,jaman susilo bambang yudhoyono lembaga harapan pemberantasan korupsi hancur leburkan pemimpin korup,negatif,Polisi
6/25/2023,nyinyir gol ya banjir sih ahok korupsi isi jago nya menculik ya,negatif,Hujatan
6/25/2023,kerjaanmu nyindar menyindir mbah coba sindir sih harun masiku biar persembunyian sindir kader situ biar juara korupsi,negatif,Hujatan
6/25/2023,uang ya hasil korupsi kali ya,negatif,Hujatan
6/25/2023,tindak pidana korupsi,negatif,Hukum
6/25/2023,kelebihan bayar perbedaan dasar perhitungan wajar korupsi pemerintahpun kelebihan bayar kompensasi perusahaan listrik negara 1 2 t ada tindaklanjutnya,negatif,teknologi
6/25/2023,aduh ya perasaan pembangunan menjadikan twit buronan korupsi kredibel referensi tread prihatin tepuk tepuk nenen,negatif,kesehatan
6/25/2023,topi petani sepatu polisi mengomongnya berdikari kenyataanya korupsi,negatif,Hujatan
6/25/2023,ikn sarang mafia sarang korupsi,negatif,Hukum
6/25/2023,pembaruan korupsi bts kejaksaan agung beberkan ada aliran uang ratusan miliar orang misterius,negatif,Hujatan
6/25/2023,komisi pemberantasan korupsi komisi pemalak koruptor komisi pemberdayaan korupsi,negatif,Pendidikan
6/25/2023,korupsi bagain pejuangan nasional demokrat,negatif,Hujatan
6/25/2023,11 viralkan album korupsi ai demokrasi indonesia perjuangan ai demokrasi indonesia perjuangan layak dibubarkan presidencawetakutanies presidencawetakutanies,negatif,Hujatan
6/25/2023,dipecat salah fz korupsi berutang trilunan jual aset negara membela warga negara asing asing berbicara sadar mengaca situ sapa,negatif,kesehatan
6/25/2023,wali walkotnya kemarin teman kerja dinas cerita ada menangis kantor mohon mohon suaminya penjara korupsi malu suaminya kepsek sekolah menengah negeri terkenal kena korupsi dana beasiswa pip keungkap kemarin,negatif,kesehatan
6/25/2023,4 ya kader ai keadilan sejahtera terkena coba bandingkan kader moncong putih orang terkena korupsi,negatif,Ekonomi
6/25/2023,ada namanya pembiaran kader ai merah deh buktinya korupsi diciduk ada dibela ya,negatif,Ekonomi
6/25/2023,1 hyunsuk 2 junghwan 3 jihoon 4 jeongwoo 5 jaehyuk 6 junkyu maaf nder korupsi,negatif,Hujatan
6/25/2023,membicarakan kebusukan orang rezim ai komunis indonesia korupsi gaya hidup mewah2an perut full kenyang iat ngicuk,negatif,Hujatan
6/25/2023,delik korupsi ada ada proyek bisnis gagal dianggap merugikan keuangan negara dicap korupsi,negatif,infrastruktur
6/25/2023,presiden lembaga swadaya masyarakat lira jusuf rizal demo gerebek komisi pemberantasan korupsi melaporkan dugaan korupsi rupiah 21 triliun pemerintah provinsi jawa timur,negatif,Polisi
6/25/2023,jargon ai demokrasi indonesia perjuangan ainya orang cilik meniru jaman nasional demokrat anti korupsi,negatif,Hujatan
6/25/2023,hubungan kekerasan seksual korupsi hubungan alumni perguruan pelaku korupsi disangkutkan agama dianut biar kacau logikanya,negatif,Pendidikan
6/25/2023,korupsi nya kaleng2,negatif,Hujatan
6/25/2023,orang budayawan bijak jujur berinteraksi budaya politik dengki benci menguasai jiwanya pura pura bersimbiosis ai juara korupsi ai melahirkan koruptor,negatif,Ekonomi
6/25/2023,kemenkumhan sumatra selatan komitmen wujudkan birokrasi bebas korupsi bersih melayani kemenkumham sumatra selatan mengikuti kegiatan sosialisasi road map reformasi birokrasi ribu pengembangan aplikasi erb,negatif,teknologi
6/25/2023,proyek pemerintah sih ya era jokowi korupsi lini ada malu,negatif,infrastruktur
6/25/2023,sok drun posting fakta fakta google wan yohanes sewot belokkan topik mandalika hubungan mandalika mandalika mangkrak urusan bilang ada korupsi mandalika beda formula e aduh,negatif,Hujatan
6/25/2023,kaleng korupsi bts,negatif,Hujatan
6/25/2023,bosan angkat kemiskinan rakyat korupsi dana orang miskin,negatif,kesehatan
6/25/2023,korupsi haram,negatif,Hujatan
6/25/2023,sih butet aradjasa ulah kelakuannya sepe i gerombolannya korupsi kebencian perpecahan gaya komunis ai komunis indonesia,negatif,Sosial
6/25/2023,korupsi hilangkan bu gaji pejabat potong fasilitas hilangkan pejabatnya mengeyel gantung tembak mati kebijakan merugikan rakyat sih rakyat sejahteranya pikir pikir pikir,negatif,infrastruktur
6/25/2023,cakeeepppp,netral,NaN
6/25/2023,tua lupa kowa masikun raja korupsi dise ai merah maling teriak maling haha,negatif,Ekonomi
6/25/2023,cerdas ngibuli orang korupsi dibilang bayar cukimai,negatif,Hujatan
6/25/2023,for your information ketemu orangnya pas konsolidasi anti korupsi ya cukuo orangnya isi twit nya,negatif,Hujatan
6/25/2023,kebanyakan narasi terbaru ada nasional demokrat korupsi bayar jet pribadi safari anis tanggung 8 t bela,negatif,Hujatan
6/25/2023,kerja via media sosial jaman canggih geli kemana pesawat pribadi pakai duit korupsi 8t,negatif,Sosial
6/25/2023,melayu mengata melayu presiden ada lagu hoi ya hoi natural killer suruh brgabung geng korupsi cari presiden jilat geng korupsi moral cerita orang tk puak pum pang last jilat tk natural killer jilat najib,negatif,Hujatan
6/25/2023,ya komisi pemberantasan korupsi masuk akal 2 orang malaysia singapura umrah kecamtan masuk akal korupsi korupsi hidup korupsi,negatif,Polisi
6/25/2023,ada korupsi besaran jabatan presiden habis embuhlah gae sih duite,negatif,Hujatan
6/25/2023,enak kader nasional demokrat korupsi dibilang perjuangan semangat korupsi,negatif,Hujatan
6/25/2023,anies tukang korupsi,negatif,Hujatan
6/25/2023,ai suka check in ai suka korupsi drunz drunz muka ludahin,negatif,Hujatan
6/25/2023,giliran korupsi bisu goblok,negatif,Hujatan
6/25/2023,mari doakan semoga lancar lancar bayar pokok bunga utang cdb,netral,NaN
6/25/2023,amin,netral,NaN
6/25/2023,kadernya korupsi biar rakyat miskin tuhan bersemayam digubuk orang miskin pret,negatif,Hujatan
6/25/2023,r pemerintahan pengguna anggaran semualah jabatan kekayaan berlimpah dibahas dewan perwakilan rakyat rancangan undang undang perampasan aset ya surat presiden memuaskan rakyat maklum berita korupsi vir,negatif,Ekonomi
6/25/2023,rancangan undang undang perampasan aset tanggal 4 mei 2023 presiden jokowi kirim surat surpres prihal rancangan undang undang perampasan aset terkait pidana tekad jokowi melaksanakan rakyat pemberantasan korupsi efektif korupsi viral surat jokowi it,negatif,Polisi
6/25/2023,kebanyakan ai korupsi ai niatnyap mendukung anis melarang2 memilih calon presiden mending buktikan anis hebat cerdas,negatif,Hujatan
6/25/2023,dikasih pilihan presiden cerdas memilih gimmick nih kantri haduhhh korupsi sih negara kesatuan republik indonesia harga mati,negatif,Hujatan
6/25/2023,korupsi tersangka alabgksh berat risiko pikul ada sumpah jabatan,negatif,Ekonomi
6/25/2023,korupsi pssi niat,negatif,Hujatan
6/25/2023,langsung nge gas khas wkwk,netral,NaN
6/25/2023,kepala otorita ikn nusantara ada ruang korupsi berpengaruh investasi,negatif,Pendidikan
6/25/2023,nya ada ketahuan korupsi a sitaannya langsung uangkan langsung bayar utang negara dikorupsi,negatif,Hujatan
6/25/2023,colong pengusaha cina korupsi pengkhianat bangsa terlibat hidupnya tenang seumur hidupnya,negatif,kesehatan
6/25/2023,iya kebanyakan korupsi ai pedeipe,negatif,Hujatan
6/25/2023,negeri dipenuhi koruptor bubarkan negeri pelaku terkadang orang tugasnya melenyapkan korupsi anggota,negatif,Hujatan
6/25/2023,suka menuruni penghasilan bibit korupsi ya susah miskin jujur kampus bingung menentukan ukt isi penghasilan 1 5jt daftar kipk syaratnya gaji under 4jt,negatif,Hujatan
6/25/2023,anies maling ditemukan bukti anies korupsi bermental maling ukur orang bermental sepe i selamatkananiesbubarkankpk selamatkananiesbubarkankpk,negatif,kesehatan
6/25/2023,pangkalnya toa bejibun dimana teriak propoganda biar korupsi aman,negatif,Hujatan
6/25/2023,korupsi harun masiku kaleng rombeng,negatif,Hujatan
6/25/2023,budaya korupsi mendarah daging jaringan anies,negatif,teknologi
6/25/2023,dinasti ratu atut kuat ditambah masyarakat lihat latar calon pemimpinnya berhubungan skandal korupsi aduh semoga tangsel ada calon pemimpin track record kinerja bagus jujur biar tangsel maju,negatif,Hujatan
6/25/2023,dirasakan rakyat 10 mencoblos menit hasilnya ekonomi nyungsep hutang korupsi gila gilaan nepotisme marak rakyat pas pemilihan,negatif,Hukum
6/25/2023,pungutan liar rumah tahanan komisi pemberantasan korupsi terungkap gara gara asusila istri tahanan korupsi,negatif,kesehatan
6/25/2023,korupsi kaleng kaleng jawaranya,negatif,Hujatan
6/25/2023,aduh ngeri nech uang negara bancaan pembaruan korupsi bts kejaksaan agung beberkan ada aliran uang ratusan miliar orang misterius flores editorial halaman 4,negatif,Hujatan
6/25/2023,semestinya hukuman mati korupsi mengambil jatah rakyat ujung ujungnya membunuh orang,negatif,Hujatan
6/25/2023,saran kades daerah dibubarkan 90 korupsi pakai kecamatan mengelola dana desa kacau ide prabowo bocor nurul kondisi rakyat indonesia rusak dikasih otonomi mengelola anggaran,negatif,Ekonomi
6/25/2023,wajah sepe i biden rentan korupsi,negatif,Hujatan
6/25/2023,ai berlarut larut jatuh fase kerusakan pola pikir kerusakan mempengaruhi sistem rakyat alias korupsi,negatif,Pendidikan
6/25/2023,barangkali ada bangga capaian prestasi firli bahuri sehancur rencana menghancurkan komisi pemberantasan korupsi bencinya pemberantasan korupsi mari akali putusan no 112 berlaku retroaktif perpanjang tugas firli rekan,negatif,Polisi
6/25/2023,do a lembaga pejabatnya karyawannya pemimpin negeri ai2 berhenti korupsi kolusi nepotisme rezim nya semoga bersih utamakan kesejahteraan rakyat,negatif,kesehatan
6/25/2023,eh tuololll mengharap bermulut emas junjungan jokower korupsi dibanyakin subsidi rakyat habiskan tuololll anjing,negatif,Hujatan
6/25/2023,memamg kriminal mending korupsi 1 triliun 500 milyar menyogok instrumen hukum media sisa 500 milyar foya foya,negatif,Hujatan
6/25/2023,korupsi uang kulyah hati kecilku kooperatif ada bayar semoga waras tekanan batin wkwk,negatif,kesehatan
6/25/2023,otakmu dangkal korupsi menterinya jokowi disalahkan anis waras mukamu cok mreneo kowen sekolani ben paham goblok mbrutu,negatif,Hujatan
6/25/2023,korupsi 8t koruptor wkwk inves kali lipat nya jatah koruptor,negatif,Hujatan
6/25/2023,integritas komisi pemberantasan korupsi menjalankan tupoksi nya lembaga anti korupsi pe anyaan,negatif,infrastruktur
6/25/2023,rakyat hidup layak pejabat raya hasil korupsi uang rakyat,negatif,Hujatan
6/25/2023,jualan prestasi prestasi jualan kesholehan hobinya menonton bokep jualan kesederhanaan eh kena korupsi elektonik kakak tanda penduduk ya jualan konten lumayan cebong menonton jingkrak,negatif,Hujatan
6/25/2023,ada hebatnya kecuali 1 nasional demokrat korupsi bts 2 ai keadilan sejahtera korupsi sapi 3 demokrat candhi hambalang mangkrak hebatnya ketiga ai,negatif,Ekonomi
6/25/2023,harapan 271 930 272 juta penduduk ri 70 orang anggap pro,netral,NaN
6/25/2023,ya korupsi indonesia terbesar emen bidang coba,negatif,Hujatan
6/25/2023,lawan bukti adiknya anis buron komisi pemberantasan korupsi korupsi gratifikasi besok pulang haji tinggal kakaknya,negatif,Polisi
6/25/2023,ya allah mengizinkan korupsi,negatif,kesehatan
6/25/2023,mendirikan ai keadilan buktinya mengeluh kadernya korupsi dijebloskan penjara brewok bikn ai politik mencari keuntungan bisnisnya tenggelamkan,negatif,Ekonomi
6/25/2023,korupsi iya biarkan tekan kelas kader korupsi,negatif,Hujatan
6/25/2023,wkwk ai demokrasi indonesia perjuangan tukang keruk badan usaha milik negara versi almarhum gus dur juara korupsi indonesia dibanggakan idealisme dimana romlah,negatif,Hujatan
6/25/2023,derita rakyat 1 korupsi kian menggila merajalela 2 kekayaan alam dikuasai asing swasta 3 utang negara menumpuk 4 harga kebutuhan bikin rakyat menjerit 5 aset negara dijual dibuyback 6 kemiskinan pengangguran meningkat 7,negatif,kesehatan
6/25/2023,orang normal ya pilih janda tua pemimpin pastinya pilih muda energik pintar wawasan luas lokal ya jatah korupsi,negatif,Ekonomi
6/25/2023,betulll bro,netral,NaN
6/25/2023,komisi pemberantasan korupsi keputusan presiden banci mata terang terangan berani bubarkan gabungan tipikor kepolisian republik indonesia khusus korupsi karyakan generasi2 muda berprestasi ber mental berani sepe i antasari oke,negatif,Polisi
6/25/2023,horeeee ri habis bersih korupsi gara gara roadshow bus komisi pemberantasan korupsi,negatif,Polisi
6/25/2023,halahhh 2024 tamatt ijazah palsu korupsi menunggu,negatif,Hujatan
6/25/2023,mestinya zona bersih apapun sarang wajar perkara korupsi tergantung pesanan,negatif,kesehatan
6/25/2023,tunggu berbayar lulus uji coba terbukti aman mengejar deh,netral,NaN
6/25/2023,media nya perampasan hasil korupsi ada memilih,negatif,Ekonomi
6/25/2023,iya kuliahnya gratis tunjangannya lumayan perhatian berharap kesempatan wewenang direktorat jenderal pajak baca korupsi suap pemerasan modal kerja ikuti aturan,negatif,kesehatan
6/25/2023,halu kali iya hancur utang menumpuk korupsi dimana nikel ilegal cina 5 juta ton diam wkwk,negatif,Hujatan
6/25/2023,a inya korupsi perjuangan kah,negatif,Hujatan
6/25/2023,presiden ai korupsi impor daging sapi biadab,negatif,Hujatan
6/25/2023,turun tipu rakyat 2 periode ganjar bikin warga jawa miskin menderita kebanjiran 2 periode jokowi utang segunung korupsi merajalela a subsidi dibatasi kenyang ya mak banteng,negatif,Ekonomi
6/25/2023,lembaga pemasyarakatan ajang bancakan korupsi herannya menterinya dipe ahankan,negatif,Ekonomi
6/25/2023,sp flying victims kadermu jgp korupsi lalui proses hukum ditekan keluarga memilih nasional demokrat 2024 capreskan anies kadernya jgp koruptor,negatif,Hujatan
6/25/2023,badan eksekutif mahasiswa ngaret korupsi lulus kerja jabatan korupsi uang,negatif,Pendidikan
6/25/2023,mengajak membangun anti korupsi tukang bangunannya terlibat korupsi,negatif,kesehatan
6/25/2023,mudah mudahan sunyi rp349 trilun ya bro,netral,NaN
6/25/2023,hadapi koroptor koruptor teri power ektra maling kakap haha,negatif,Hujatan
6/25/2023,ganjar berkomitmen memberantas korupsi meningkatkan tata kelola pemerintahan greyman,negatif,Ekonomi
6/25/2023,mengatasnamakan rakyat bohong megapa korupsi ai serius,negatif,Hujatan
6/25/2023,berbicara ra pikir disit jiplak pro rakyat rakyatnya makmur ada korupsi ada tenaga asing sengaja membrantas pribumi,negatif,Hujatan
6/25/2023,buzzer akun bendera togel tolol dimasalahin fakta banjir nya tuduhan anies korupsi menghina bilang pandir prabowo dibilang tukang culik menonton habis blokk,negatif,Ekonomi
6/25/2023,hak korupsi dirampas negara miskin tinggal mengamuk nya,negatif,Hujatan
6/25/2023,komisi pemberantasan korupsi bikin cabang deh kepolisian republik indonesia ada polisi resor kepolisian sektor kepolisian daerah komisi pemberantasan korupsi ada nih sangking parahnya korupsi indonesia,negatif,Polisi
6/25/2023,perubahan oligarki korupsi hapus indonesia teruskan,negatif,Pendidikan
6/25/2023,susah dimana korupsi pejabat boros rakyat susah keadilan rakyat indonesia hadir,negatif,Hukum
6/25/2023,lucu ya persis seberang komisi pemberantasan korupsi ada gedung pemerintah didedikasikan terlibat salah skandal korupsi terbesar sejarah indonesia,negatif,infrastruktur
6/25/2023,urusan calon presiden luas saking luasnya kadang urusan daerah terbengkalai mudah mudahan urusan anak balita diduga pelecehan sekseual anak umur dibantu ganjar,negatif,Ekonomi
6/25/2023,bani sirik kenalnya cumaaaaa korupsi bang nih nomer,negatif,Hujatan
6/25/2023,ganjar jokowi baguslah bliau potensi menggantikan jokowi meneruskan program kerja berkelanjutan beda tetangga sebelah program perubahan persatuan korupsi berkelanjutan,negatif,Pendidikan
6/25/2023,mencalonkan anggota legislatif uang rakyat korupsi uang rakyat,negatif,Hujatan
6/25/2023,memiliki integritas terlibat praktik korupsi penyelewengan keuangan greyman,negatif,Ekonomi
6/25/2023,setuju bayak ai bayak korupsi,negatif,Hujatan
6/25/2023,eh maaf maaf salah ketik,netral,NaN
6/25/2023,orang hukum gara gara korupsi malu,negatif,Hujatan
6/25/2023,korupsi bilang perjuangan ampassss,negatif,Hujatan
6/25/2023,berbicara korupsi nya,negatif,Hujatan
6/25/2023,korupsi mandalika periksa formula e gila,negatif,Hujatan
